date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,initial_soc_kwh,terminal_soc_kwh
2025-04-17,57226.979120955926,60675.77425664684,3448.79513569091,0.0,20479.937246219397,16406.94670515191,0.0,3734.4413655793496,34857.44342146964,2445.9676401384545,0.0,37303.411061608094,6320.466213672022,6522.4689517673605
2025-04-18,27770.63890879132,27770.63890879132,0.0,0.0,15944.149935584435,12691.753722137499,0.0,18164.12551201105,13802.964594645397,0.0,0.0,13802.964594645397,6522.4689517673605,6770.2553136405795
2025-04-19,27300.11019120004,27830.21039796219,530.10020676215,0.0,15611.741528475706,12901.204816556037,0.0,18334.99443604252,13298.074048082177,731.253195088535,0.0,14029.327243170712,6770.2553136405795,6486.150670873115
2025-04-20,58403.194650726924,59166.19715460072,763.0025038737975,0.0,19932.63252719935,16020.280939006076,0.0,3296.1006830741203,34997.51799474148,733.1307549321024,0.0,35730.648749673586,6486.150670873115,6625.207790901332
2025-04-21,62227.73546048305,62227.73546048305,0.0,0.0,18263.189038626006,15154.284312855902,0.0,10601.920351379616,36961.04331587403,0.0,0.0,36961.04331587403,6625.207790901332,6223.984244713733
2025-04-22,55995.752823122,58327.300591694475,2331.5477685724727,0.0,19164.74768484187,15429.192658342012,0.0,2438.8162485279513,33371.3348452626,2089.050327952711,0.0,35460.38517321531,6223.984244713733,6328.7097629136315
2025-04-23,54073.206670241765,56742.616252998094,2669.409582756329,0.0,19538.684159086715,15660.42705017361,0.0,1464.4424274183264,32354.22107333969,2109.8296762416435,0.0,34464.05074958133,6328.7097629136315,6513.051005898777
2025-04-24,55905.402190313725,56554.586977440464,649.1847871267369,0.0,18884.968430207147,15477.640415603297,0.0,6057.152262836615,33376.687094669935,865.6528458789509,0.0,34242.33994054889,6513.051005898777,6312.144353525994
2025-04-25,27343.348476861327,27343.348476861327,0.0,0.0,16023.981085232017,12824.930441145832,0.0,22143.94018277514,13639.873896228779,0.0,0.0,13639.873896228779,6312.144353525994,6483.80461785055
2025-04-26,27202.339459086415,27250.326135789324,47.986676702908426,0.0,15618.260216901417,12678.431035787717,0.0,24240.303321342293,13530.324161743698,63.50400555698393,0.0,13593.82816730068,6483.80461785055,6453.093217742142
