date,slot,time_interval,day_type,load_forecast_kw,pv_forecast_kw,pv_mean3_forecast_kw,net_forecast_kw,reserve_requirement_kw
2025-04-04,58,09:40-09:50,holiday,3541.0615234375,6610.077487163206,6332.5055,-3069.0159637257057,588.5463723338753
2025-04-04,59,09:50-10:00,holiday,3710.052001953125,6748.297060394269,6373.087500000001,-3038.2450584411436,588.5528113488188
2025-04-04,60,10:00-10:10,holiday,3739.350830078125,6994.168886653899,6675.785800000001,-3254.818056575774,364.39916571268463
2025-04-04,61,10:10-10:20,holiday,3756.708740234375,7257.171806959792,6996.1431999999995,-3500.463066725417,403.54156419390256
2025-04-04,62,10:20-10:30,holiday,3715.388916015625,7473.781993645145,7146.925,-3758.39307762952,273.7444260243819
2025-04-04,63,10:30-10:40,holiday,3688.65087890625,7625.041674279955,7187.1365000000005,-3936.3907953737053,316.2848631110077
2025-04-04,64,10:40-10:50,holiday,3648.163330078125,7779.411953423054,7348.099666666666,-4131.248623344929,680.3528154225102
2025-04-04,65,10:50-11:00,holiday,3751.63818359375,7927.708748342174,7523.524999999999,-4176.070564748424,719.6727459966287
2025-04-04,66,11:00-11:10,holiday,3625.373779296875,7966.580699411805,7408.1386999999995,-4341.20692011493,619.4586061566324
2025-04-04,67,11:10-11:20,holiday,3634.336669921875,8029.54138480019,7393.5063,-4395.204714878315,530.6546531078928
2025-04-04,68,11:20-11:30,holiday,3696.206298828125,8129.785012727624,7566.3875,-4433.578713899499,567.3497227369068
2025-04-04,69,11:30-11:40,holiday,3669.97314453125,8175.0944656318825,7622.2426000000005,-4505.1213211006325,581.8639959306823
2025-04-04,70,11:40-11:50,holiday,3663.049072265625,8247.265636432137,7621.122533333332,-4584.216564166512,563.085453392931
2025-04-04,71,11:50-12:00,holiday,3673.85888671875,8316.185839990934,7653.2625,-4642.326953272184,389.8267285932252
2025-04-04,72,12:00-12:10,holiday,3678.97509765625,8289.508764958688,7734.581866666666,-4610.533667302438,576.2476335810829
2025-04-04,73,12:10-12:20,holiday,3638.61669921875,8254.60158954667,7844.125266666667,-4615.98489032792,535.3562419162049
2025-04-04,74,12:20-12:30,holiday,3415.92138671875,8237.958517588646,7845.425,-4822.037130869896,564.1866743977669
2025-04-04,75,12:30-12:40,holiday,3634.755126953125,8133.15253782965,7617.188066666667,-4498.397410876525,621.1719964432474
2025-04-04,76,12:40-12:50,holiday,3628.449462890625,7983.038599183046,7509.489033333334,-4354.589136292421,630.3700987993836
2025-04-04,77,12:50-13:00,holiday,3617.16162109375,7897.526456622469,7595.087499999999,-4280.364835528719,692.0779986530714
2025-04-04,78,13:00-13:10,holiday,3415.1845703125,7900.654217210019,7602.012633333333,-4485.469646897519,503.62791276358
2025-04-04,79,13:10-13:20,holiday,3437.959228515625,7777.7940288263935,7469.868399999999,-4339.8348003107685,557.2293829921209
2025-04-04,80,13:20-13:30,holiday,3419.2880859375,7553.366987797295,7313.0125,-4134.078901859795,653.1543568343498
2025-04-04,81,13:30-13:40,holiday,3422.84423828125,7496.192456352537,7268.407666666666,-4073.348218071287,697.5601920584231
2025-04-04,82,13:40-13:50,holiday,3422.59375,7390.855403495094,7106.702666666667,-3968.261653495094,397.63822056852246
2025-04-04,83,13:50-14:00,holiday,3630.10400390625,7133.574017940851,6807.912499999999,-3503.4700140346013,391.64803494787816
2025-04-04,84,14:00-14:10,holiday,3650.611572265625,6887.071442489676,6607.273533333333,-3236.459870224051,227.98317667482533
2025-04-04,85,14:10-14:20,holiday,3465.98779296875,6701.918802367381,6545.077466666667,-3235.9310093986314,264.51870367873704
2025-04-04,86,14:20-14:30,holiday,3320.05224609375,6525.805167254602,6452.8875,-3205.7529211608517,294.1838850669191
2025-04-04,87,14:30-14:40,holiday,3425.208984375,6249.969872222819,6130.719400000001,-2824.7608878478186,349.29056222178957
2025-04-04,88,14:40-14:50,holiday,3426.266357421875,5964.664847620725,5863.801966666666,-2538.3984901988497,327.4727940800283
2025-04-04,89,14:50-15:00,holiday,3388.662841796875,5743.22133270111,5712.75,-2354.5584909042354,152.28786627939317
2025-04-04,90,15:00-15:10,holiday,3351.8212890625,5555.7389106772225,5459.979233333333,-2203.9176216147225,179.54062565098357
2025-04-04,91,15:10-15:20,holiday,3379.671630859375,5290.029131556756,5162.814333333333,-1910.3575006973806,192.3965137751169
2025-04-04,92,15:20-15:30,holiday,3380.756591796875,4957.458724542417,4886.3,-1576.7021327455423,274.9452195493486
2025-04-04,93,15:30-15:40,holiday,3400.044677734375,4672.901297678729,4622.093066666667,-1272.856619944354,287.53754012223015
2025-04-04,94,15:40-15:50,holiday,3361.185546875,4369.4365881964995,4327.8268,-1008.2510413214995,265.63794096635803
2025-04-04,95,15:50-16:00,holiday,3367.023681640625,3991.964576020304,3958.3125,-624.9408943796789,199.35527871332482
2025-04-04,96,16:00-16:10,holiday,3364.0302734375,3580.4272066134854,3512.1428,-216.3969331759854,191.13111413686403
2025-04-04,97,16:10-16:20,holiday,3367.7333984375,3222.4140248645067,3136.388333333334,145.3193735729933,160.34340788806566
2025-04-04,98,16:20-16:30,holiday,3367.7333984375,2917.6885960218647,2861.3625000000006,450.04480241563533,135.1146791283175
2025-04-04,99,16:30-16:40,holiday,3435.89501953125,2605.8552127292523,2580.7020666666663,830.0398068019977,147.4168075327104
2025-04-04,100,16:40-16:50,holiday,3309.151611328125,2268.5096869819085,2258.708633333333,1040.6419243462165,125.43871901313615
2025-04-04,101,16:50-17:00,holiday,2804.286865234375,1926.9167168423246,1926.425,877.3701483920504,77.69189149061768
2025-04-04,102,17:00-17:10,holiday,2828.303466796875,1619.9941273452284,1634.5940666666665,1208.3093394516466,36.25555867008627
2025-04-04,103,17:10-17:20,holiday,2831.87451171875,1315.387201777738,1326.8820333333333,1516.487309941012,14.994329096746018
2025-04-04,104,17:20-17:30,holiday,2827.27001953125,1005.8233753519046,1002.975,1821.4466441793454,3.6011463996219994
2025-04-04,105,17:30-17:40,holiday,2681.17626953125,718.0333210139297,723.4140666666667,1963.1429485173203,50.746657850655
2025-04-04,106,17:40-17:50,holiday,2692.7783203125,445.24747772183673,461.18986666666666,2247.5308425906633,56.76920207071308
2025-04-04,107,17:50-18:00,holiday,2693.53466796875,220.84941607135352,218.07499999999996,2472.6852518973965,128.3961832224026
2025-04-04,108,18:00-18:10,holiday,2663.99072265625,95.50350152002375,45.652899999999995,2568.4872211362263,115.57318528850826
2025-04-04,109,18:10-18:20,holiday,2655.501953125,54.099411587827944,0.0,2601.402541537172,125.18669278559906
2025-04-04,110,18:20-18:30,holiday,2644.23876953125,0.0,0.0,2644.23876953125,69.50674218750011
2025-04-04,111,18:30-18:40,holiday,2741.8115234375,36.65733184313012,2.6978333333333335,2705.15419159437,39.029447968750034
2025-04-04,112,18:40-18:50,holiday,2743.219970703125,0.0,0.0,2743.219970703125,48.431580468749964
2025-04-04,113,18:50-19:00,holiday,2717.26953125,0.0,0.0,2717.26953125,119.32521093750023
2025-04-04,114,19:00-19:10,holiday,2631.6552734375,0.0,0.19369999999999998,2631.6552734375,122.74190062499949
2025-04-04,115,19:10-19:20,holiday,2671.357421875,0.0,0.0,2671.357421875,89.95691328125014
2025-04-04,116,19:20-19:30,holiday,2674.22119140625,0.0,0.0,2674.22119140625,100.84028124999969
2025-04-04,117,19:30-19:40,holiday,2812.6103515625,0.0,0.013933333333333334,2812.6103515625,102.74035046875015
2025-04-04,118,19:40-19:50,holiday,2776.541748046875,0.0,0.0,2776.541748046875,106.09643125000004
2025-04-04,119,19:50-20:00,holiday,2771.63427734375,0.0,0.0,2771.63427734375,112.42104296874999
2025-04-04,120,20:00-20:10,holiday,2839.866455078125,0.0,0.0007333333333333333,2839.866455078125,96.6105437500001
2025-04-04,121,20:10-20:20,holiday,2812.1826171875,0.0,0.0,2812.1826171875,98.1932362499998
2025-04-04,122,20:20-20:30,holiday,2779.0625,0.0,0.0,2779.0625,107.65598046875009
2025-04-04,123,20:30-20:40,holiday,2815.922607421875,0.0,0.0,2815.922607421875,46.20527234374968
2025-04-04,124,20:40-20:50,holiday,2803.13037109375,0.0,0.0,2803.13037109375,58.55939007812488
2025-04-04,125,20:50-21:00,holiday,2786.820068359375,0.0,0.0,2786.820068359375,101.28548046875012
2025-04-04,126,21:00-21:10,holiday,2736.09716796875,0.0,0.0,2736.09716796875,62.79007624999996
2025-04-04,127,21:10-21:20,holiday,3011.165771484375,0.0,0.0,3011.165771484375,106.40891171874976
2025-04-04,128,21:20-21:30,holiday,2736.649658203125,0.0,0.0,2736.649658203125,108.1177792968749
2025-04-04,129,21:30-21:40,holiday,2775.652587890625,0.0,0.0,2775.652587890625,149.26683421875026
2025-04-04,130,21:40-21:50,holiday,2650.148681640625,0.0,0.0,2650.148681640625,118.59586203125014
2025-04-04,131,21:50-22:00,holiday,2400.800048828125,0.0,0.0,2400.800048828125,118.08191796874999
2025-04-04,132,22:00-22:10,holiday,2415.7041015625,0.0,0.0,2415.7041015625,98.90594585937498
2025-04-04,133,22:10-22:20,holiday,2354.568603515625,0.0,0.0,2354.568603515625,81.50841734374991
2025-04-04,134,22:20-22:30,holiday,2406.8046875,0.0,0.0,2406.8046875,103.93173242187495
2025-04-04,135,22:30-22:40,holiday,2427.151611328125,0.0,0.0,2427.151611328125,142.7917867187501
2025-04-04,136,22:40-22:50,holiday,2453.94580078125,0.0,0.0,2453.94580078125,139.1170230468749
2025-04-04,137,22:50-23:00,holiday,2434.49755859375,0.0,0.0,2434.49755859375,90.72329296874999
2025-04-04,138,23:00-23:10,holiday,2423.48681640625,0.0,0.0,2423.48681640625,63.59396851562491
2025-04-04,139,23:10-23:20,holiday,2455.43310546875,0.0,0.0,2455.43310546875,74.15104523437505
2025-04-04,140,23:20-23:30,holiday,2413.89013671875,0.0,0.0,2413.89013671875,135.89836523437506
2025-04-04,141,23:30-23:40,holiday,2452.66650390625,0.0,0.0,2452.66650390625,134.62347140625
2025-04-04,142,23:40-23:50,holiday,2434.633056640625,0.0,0.0,2434.633056640625,110.6534903124999
2025-04-04,143,23:50-24:00,holiday,2473.387451171875,0.0,0.0,2473.387451171875,105.6603242187499
2025-04-05,0,00:00-00:10,holiday,2441.037841796875,0.0,0.0,2441.037841796875,107.60208695312495
2025-04-05,1,00:10-00:20,holiday,2449.541015625,0.0,0.0,2449.541015625,121.92947046875007
2025-04-05,2,00:20-00:30,holiday,2441.942626953125,0.0,0.0,2441.942626953125,126.67321289062512
2025-04-05,3,00:30-00:40,holiday,2438.058349609375,0.0,0.0,2438.058349609375,56.398814296875024
2025-04-05,4,00:40-00:50,holiday,2429.90283203125,0.0,0.0,2429.90283203125,73.13663992187513
2025-04-05,5,00:50-01:00,holiday,2434.967529296875,0.0,0.0,2434.967529296875,147.9893769531251
2025-04-05,6,01:00-01:10,holiday,2441.724853515625,0.0,0.0,2441.724853515625,65.82333671875011
2025-04-05,7,01:10-01:20,holiday,2440.72216796875,0.0,0.0,2440.72216796875,121.24130539062492
2025-04-05,8,01:20-01:30,holiday,2455.0537109375,0.0,0.0,2455.0537109375,82.62272851562517
2025-04-05,9,01:30-01:40,holiday,2392.753662109375,0.0,0.0,2392.753662109375,87.05471445312497
2025-04-05,10,01:40-01:50,holiday,2380.205322265625,0.0,0.0,2380.205322265625,118.41648976562522
2025-04-05,11,01:50-02:00,holiday,2484.225830078125,0.0,0.0,2484.225830078125,148.30796484375006
2025-04-05,12,02:00-02:10,holiday,2513.905029296875,0.0,0.0,2513.905029296875,171.49367828124997
2025-04-05,13,02:10-02:20,holiday,2512.928466796875,0.0,0.0,2512.928466796875,105.46789351562514
2025-04-05,14,02:20-02:30,holiday,2468.282958984375,0.0,0.0,2468.282958984375,108.63376562499998
2025-04-05,15,02:30-02:40,holiday,2484.308349609375,0.0,0.0,2484.308349609375,116.56635718749997
2025-04-05,16,02:40-02:50,holiday,2544.929931640625,0.0,0.0,2544.929931640625,144.95142617187506
2025-04-05,17,02:50-03:00,holiday,2507.48974609375,0.0,0.0,2507.48974609375,112.25550390624986
2025-04-05,18,03:00-03:10,holiday,2511.904052734375,0.0,0.0,2511.904052734375,127.16666453125002
2025-04-05,19,03:10-03:20,holiday,2509.226318359375,0.0,0.0,2509.226318359375,113.3790852343749
2025-04-05,20,03:20-03:30,holiday,2505.384033203125,0.0,0.0,2505.384033203125,75.23974023437515
2025-04-05,21,03:30-03:40,holiday,2501.748779296875,0.0,0.0,2501.748779296875,105.26641656250005
2025-04-05,22,03:40-03:50,holiday,2546.89013671875,0.0,0.0007666666666666667,2546.89013671875,108.76010828125023
2025-04-05,23,03:50-04:00,holiday,2527.261962890625,0.0,0.0,2527.261962890625,124.14606640625007
2025-04-05,24,04:00-04:10,holiday,2531.678466796875,0.0,0.0,2531.678466796875,95.44446312500013
2025-04-05,25,04:10-04:20,holiday,2548.49951171875,0.0,0.014666666666666666,2548.49951171875,93.54828624999982
2025-04-05,26,04:20-04:30,holiday,2537.572265625,0.0,0.0,2537.572265625,122.42608007812517
2025-04-05,27,04:30-04:40,holiday,2544.265869140625,0.0,0.0,2544.265869140625,115.70963742187504
2025-04-05,28,04:40-04:50,holiday,2614.85693359375,0.0,0.20416666666666664,2614.85693359375,94.49482437499994
2025-04-05,29,04:50-05:00,holiday,2538.517578125,0.0,0.0,2538.517578125,116.64600195312487
2025-04-05,30,05:00-05:10,holiday,2548.46630859375,0.0,0.0,2548.46630859375,129.09064195312496
2025-04-05,31,05:10-05:20,holiday,2574.736083984375,36.665507259308924,2.8433999999999995,2538.070576725066,141.44953406823944
2025-04-05,32,05:20-05:30,holiday,2582.4716796875,0.0,0.0,2582.4716796875,113.96483984375
2025-04-05,33,05:30-05:40,holiday,2522.998046875,55.14593373001276,0.0,2467.852113144987,129.46813870704713
2025-04-05,34,05:40-05:50,holiday,2666.6865234375,98.50170045651589,47.92346666666666,2568.184822980984,165.64293346738992
2025-04-05,35,05:50-06:00,holiday,2736.982177734375,233.72500473061655,224.63750000000002,2503.2571730037585,194.48836718749993
2025-04-05,36,06:00-06:10,holiday,2729.605712890625,467.42367313029763,467.62433333333337,2262.1820397603274,205.83220083774324
2025-04-05,37,06:10-06:20,holiday,2709.64404296875,744.8428345631735,739.8511333333332,1964.8012084055765,126.65905560032881
2025-04-05,38,06:20-06:30,holiday,2754.19091796875,1030.976161740702,1024.8500000000001,1723.214756228048,187.92205778953723
2025-04-05,39,06:30-06:40,holiday,2724.95654296875,1330.4741802360097,1323.0906666666667,1394.4823627327403,185.04433723753348
2025-04-05,40,06:40-06:50,holiday,2705.360107421875,1638.679670314711,1632.7247,1066.680437107164,155.35319586813827
2025-04-05,41,06:50-07:00,holiday,3172.786376953125,1947.957278261439,1922.1750000000002,1224.829098691686,200.72716508777373
2025-04-05,42,07:00-07:10,holiday,3140.810302734375,2252.5895166249393,2157.3937666666666,888.2207861094357,213.82973014808505
2025-04-05,43,07:10-07:20,holiday,3140.97412109375,2558.5902905442176,2408.207233333333,582.3838305495324,145.46039543639682
2025-04-05,44,07:20-07:30,holiday,3085.759765625,2873.1619376334825,2723.3375,212.59782799151753,168.0175498745899
2025-04-05,45,07:30-07:40,holiday,3107.9130859375,3206.1831292479283,3074.4323666666664,-98.27004331042826,258.4924266976146
2025-04-05,46,07:40-07:50,holiday,3090.98095703125,3505.044711230864,3323.461566666667,-414.06375419961387,226.80715397826444
2025-04-05,47,07:50-08:00,holiday,3098.947265625,3768.820740158025,3511.5,-669.8734745330248,297.62885318153224
2025-04-05,48,08:00-08:10,holiday,3111.49755859375,4060.2917391593187,3814.677933333334,-948.7941805655687,352.26732814633687
2025-04-05,49,08:10-08:20,holiday,2980.133544921875,4375.675380499918,4130.4709,-1395.541835578043,308.4679313344927
2025-04-05,50,08:20-08:30,holiday,2935.793701171875,4690.913615365695,4401.349999999999,-1755.1199141938196,266.5602087061796
2025-04-05,51,08:30-08:40,holiday,3086.866455078125,4966.967732148716,4671.162,-1880.101277070591,286.30378739470177
2025-04-05,52,08:40-08:50,holiday,3333.23291015625,5206.032389157507,4923.815966666667,-1872.7994790012572,361.2176513729877
2025-04-05,53,08:50-09:00,holiday,3857.142822265625,5482.677933148429,5178.2,-1625.5351108828036,363.75593416429194
2025-04-05,54,09:00-09:10,holiday,3700.782470703125,5847.324546238602,5483.8345,-2146.542075535477,396.1313429372649
2025-04-05,55,09:10-09:20,holiday,3606.092529296875,6144.809059688576,5808.7045333333335,-2538.716530391701,327.7235077064464
2025-04-05,56,09:20-09:30,holiday,3571.38623046875,6362.423937813099,6120.9375,-2791.0377073443487,379.7515574206523
2025-04-05,57,09:30-09:40,holiday,3556.94384765625,6614.239317947192,6391.959433333333,-3057.295470290942,470.5850019255007
2025-04-05,58,09:40-09:50,holiday,3579.00146484375,6795.971550525481,6531.152233333333,-3216.970085681731,588.5463723338753
2025-04-05,59,09:50-10:00,holiday,3634.325439453125,6935.795161224737,6639.599999999999,-3301.469721771612,588.5528113488188
2025-04-05,60,10:00-10:10,holiday,3579.182861328125,7191.952985062254,6932.0543333333335,-3612.770123734129,364.39916571268463
2025-04-05,61,10:10-10:20,holiday,3558.9013671875,7433.9772971002185,7250.946866666668,-3875.0759299127185,403.54156419390256
