date,interval,emergency_kwh
2025-03-20,20:10-20:40,1914.2893630556136
2025-03-20,21:20-21:50,69.92834445698301
2025-06-21,06:50-07:20,170.6240791622271
2025-09-23,09:00-09:50,209.12132041496108
2025-09-23,18:20-18:30,1.0833333333333712
2025-09-23,20:10-21:00,2282.8301038078516
2025-12-21,10:30-10:50,481.08963774919033
2025-12-21,20:30-20:50,912.311310660919
