date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,initial_soc_kwh,terminal_soc_kwh
2025-04-14,56019.73354120197,56019.73354120197,0.0,0.0,20913.93059093632,16960.854664232636,592.8399005896986,131.46571508798002,33425.53585087386,0.0,3815.4848927572293,37241.02074363108,5946.482779448062,5923.626239921152
2025-04-15,56611.71099128253,56611.71099128253,0.0,0.0,19985.361630467676,16092.212559565542,334.4385381925913,2913.5716252396596,33600.114010389574,0.0,2045.0091269988377,35645.123137388415,5923.626239921152,6030.2155300470195
2025-04-16,55736.3491916995,55736.3491916995,0.0,0.0,17043.258093533008,13925.777397531921,3196.9320896941213,36.208635392535825,33527.37819978672,0.0,20313.66344471693,53841.041644503646,6030.2155300470195,5896.061816969039
2025-04-17,55718.78421114129,55718.78421114129,0.0,0.0,20973.579810024476,16810.637188416313,1501.7718046970494,189.2710442301809,33062.90159278174,0.0,9523.694596450152,42586.59618923189,5896.061816969039,6093.797881084057
2025-04-18,26699.441588080022,26699.441588080022,0.0,0.0,17044.332917369953,13718.108910200157,147.6204780366166,17166.72087561351,10120.164257576533,0.0,454.82044707696156,10574.984704653494,6093.797881084057,6191.354273161283
2025-04-19,26761.45295087881,26761.45295087881,0.0,0.0,17674.139991691747,14421.546096346523,0.0,16724.179805533586,10210.164191407048,0.0,0.0,10210.164191407048,6191.354273161283,6074.140158632164
2025-04-20,54633.746906541426,54633.746906541426,0.0,0.0,19955.786949562298,16286.603351015328,1032.5975519013705,39.41597656250042,32717.072653324736,0.0,6563.34454255133,39280.41719587606,6074.140158632164,5938.122467665655
2025-04-21,54391.15182708234,54391.15182708234,0.0,0.0,19825.287943099283,16105.662704103388,131.18873193916116,2285.8049366922805,32236.343674586376,0.0,704.5734397736231,32940.91711436,5938.122467665655,5885.700834117911
2025-04-22,53900.5531451542,53900.5531451542,0.0,0.0,18578.473987813715,15020.122139328721,1842.2113644350154,31.483344437553228,32359.265771518614,0.0,11480.177847238803,43839.44361875742,5885.700834117911,5917.302823896123
2025-04-23,54112.26309658955,54112.26309658955,0.0,0.0,18859.52823158072,15153.50217801593,1105.2503339283612,111.57066028645863,32707.13921953326,0.0,7333.672411433585,40040.81163096684,5917.302823896123,6053.653590078849
2025-04-24,53155.8626163553,53155.8626163553,0.0,0.0,19448.78122821623,15848.244645517907,166.1485886199684,2631.3679222769442,31706.388198872395,0.0,1012.2133763041309,32718.601575176526,6053.653590078849,5948.395978231337
2025-04-25,25958.072979067038,25958.072979067038,0.0,0.0,16670.11636484393,13503.749238708611,21.936064683032214,20813.284267614752,9693.06186049399,0.0,92.41664050961472,9785.478501003605,5948.395978231337,5947.334885803531
2025-04-26,26043.014535026396,26043.014535026396,0.0,0.0,16630.773146696887,13523.802861551569,232.78749601051314,23098.63811255826,9939.918966109577,0.0,969.7140378518685,10909.633003961444,5947.334885803531,5888.583093884549
2025-04-27,50702.76722938897,50702.76722938897,0.0,0.0,19403.686415953005,15698.773337311257,1980.4076678632446,404.7906352771342,30257.02679184876,0.0,11827.060862593346,42084.087654442104,5888.583093884549,5908.8193823408565
2025-04-28,51136.6293154866,51136.6293154866,0.0,0.0,12399.668198674995,9933.440066427398,8002.305759844059,50.73962641639514,30988.192519238295,0.0,49739.24878514378,80727.44130438208,5908.8193823408565,6031.365131784577
2025-04-29,52306.167360662505,52306.167360662505,0.0,0.0,18227.573173948833,14704.174295281502,1012.7160141199292,2362.270779448437,30921.30814628429,0.0,6635.488931040355,37556.79707732464,6031.365131784577,6098.209549136864
2025-04-30,52615.917906770264,52615.917906770264,0.0,0.0,18481.105455436595,15115.247685330729,61.15708896366632,1054.3627922947353,31048.17862703873,0.0,283.8843281586542,31332.062955197383,6098.209549136864,5936.484808662326
2025-05-01,49897.81930568385,49897.81930568385,0.0,0.0,18599.485902344113,15894.909527011883,4444.844951169536,626.7090815211585,30327.318129417683,0.0,26603.268850171207,56930.58697958889,5936.484808662326,5015.011535203268
2025-05-02,26361.902321207806,26361.902321207806,0.0,0.0,16700.052914515152,13135.247915174587,3353.6678829504654,11860.445121484374,10250.856761457415,0.0,16001.03078914808,26251.887550605497,5015.011535203268,5450.339252517361
2025-05-03,25829.05778146402,25829.05778146402,0.0,0.0,15920.774501810869,12812.291052638031,2567.1652510421472,16420.567933333332,9987.879918304016,0.0,11846.64907756662,21834.528995870638,5450.339252517361,5543.157356771556
2025-05-04,50812.03006654953,50812.03006654953,0.0,0.0,16984.33186069136,14031.897720710134,3875.071406765029,0.0,31108.286819026533,0.0,24146.006210588475,55254.29302961501,5543.157356771556,5238.058563938078
2025-05-05,52533.95174973789,52533.95174973789,0.0,0.0,17605.296351674056,14261.081649331896,5887.976780208433,1.707027604166683,32156.737649040664,0.0,36612.653819839936,68769.3914688806,5238.058563938078,5237.179003409289
2025-05-06,53493.27000913216,53493.27000913216,0.0,0.0,19889.029162798903,16071.668993560475,3203.5813692731635,9.408842500232481,33085.44540732407,0.0,19233.123200320464,52318.568607644534,5237.179003409289,5279.895257083333
2025-05-07,53201.44223151783,53201.44223151783,0.0,0.0,18043.580286214343,14479.693845250938,5455.977596034111,25.687436588541686,32670.625496189663,0.0,35174.73521697115,67845.36071316082,5279.895257083333,5430.568797730758
2025-05-08,54181.70469005059,54181.70469005059,0.0,0.0,16238.54025934207,12940.519525882175,4958.968519671084,16.140076261778404,33588.610110540416,0.0,32128.6379790181,65717.24808955852,5430.568797730758,5666.900002380643
2025-05-09,27352.675488604258,27352.675488604258,0.0,0.0,17142.2097581092,13455.646646489677,1409.8821125408745,16576.60863952561,10846.16372945972,0.0,6182.5590535390775,17028.722782998797,5666.900002380643,6144.170288579283
2025-05-10,26864.349197757343,26864.349197757343,0.0,0.0,16001.30648686075,13390.618720799264,898.7914197546936,13031.407568117216,10943.807865570563,0.0,4435.45979903108,15379.267664601644,6144.170288579283,5666.880881421442
2025-05-11,55252.47468171426,55252.47468171426,0.0,0.0,17056.847729756417,13849.748756170404,3525.3899406035052,86.6865653984247,33951.29024735013,0.0,23189.28063259934,57140.57087994947,5666.880881421442,5629.434109123987
2025-05-12,55467.69529539201,55467.69529539201,0.0,0.0,17184.30012477093,13695.228329789712,1407.9848884289127,1455.413155506375,33936.45127061789,0.0,8806.745579294253,42743.19684991214,5629.434109123987,5878.383854984808
2025-05-13,54524.39194974784,54524.39194974784,0.0,0.0,17823.50890390369,14407.046335032435,2177.7619613791353,156.4785755890589,33255.34302277872,0.0,14134.122707409218,47389.465730187934,5878.383854984808,5911.7126073509835
2025-05-14,54688.33258256873,54688.33258256873,0.0,0.0,18225.556568212694,14924.987217352542,1684.9519881187916,58.56643649403452,33232.73221488865,0.0,10662.772420495397,43895.50463538405,5911.7126073509835,5731.394388350694
2025-05-15,55455.94938120897,55455.94938120897,0.0,0.0,19229.018126992156,15412.253829445677,1260.9610820185942,135.08788234775875,34329.04624045604,0.0,7922.816547456048,42251.86278791208,5731.394388350694,5912.7842254817715
2025-05-16,27307.249415000944,27307.249415000944,0.0,0.0,17434.41538582149,14340.48948445486,354.7685020864653,21852.585482387447,10939.193459682507,0.0,1598.1014445594333,12537.294904241939,5912.7842254817715,5669.880867771267
2025-05-17,27599.48575161707,27599.48575161707,0.0,0.0,16725.758836144058,13390.314686541013,733.9244296759173,14549.16694835661,11329.259962908665,0.0,3990.7411042747344,15320.0010671834,5669.880867771267,5844.936390810908
2025-05-18,54958.00486002278,54958.00486002278,0.0,0.0,17435.027124224325,14101.758589175084,2099.091531927496,47.65975690104199,33685.60339705914,0.0,13946.24385899437,47631.84725605351,5844.936390810908,5867.840147973814
2025-05-19,53891.440094830985,53891.440094830985,0.0,0.0,18562.651170368143,15017.680547128411,553.6801396929534,3384.933061284211,33048.148332393626,0.0,3571.9310371239603,36620.07936951759,5867.840147973814,5887.9144822735825
2025-05-20,53586.05045516028,53586.05045516028,0.0,0.0,15490.729174826249,12687.142893949105,3761.8197270189416,16.889084635416566,32506.4984950939,0.0,24947.931952410312,57454.43044750421,5887.9144822735825,5732.745301895979
2025-05-21,54330.58720190296,54330.58720190296,0.0,0.0,17155.294571042843,13917.62688447244,1838.8955824932732,1569.1998144925028,33488.5063442728,0.0,11822.413678142308,45310.920022415106,5732.745301895979,5708.4805441984945
2025-05-22,53496.65291047515,53496.65291047515,0.0,0.0,18397.663940399627,14595.870946891015,1174.533309726165,52.76241002604195,32737.597680598454,0.0,7689.600236760153,40427.19791735861,5708.4805441984945,6048.743705123698
2025-05-23,26523.62570012183,26523.62570012183,0.0,0.0,17151.122493080475,13933.365298636072,577.7798768746553,17462.69949921875,10582.88737624322,0.0,2475.0610922904752,13057.948468533694,6048.743705123698,6003.236950411604
2025-05-24,26886.350216312494,26886.350216312494,0.0,0.0,16972.04182311404,13836.506971037476,254.93395736766735,20251.247938270266,10999.24126367782,0.0,903.5036185498208,11902.744882227642,6003.236950411604,5904.177956728153
2025-05-25,52937.750166532656,52937.750166532656,0.0,0.0,17273.0470840186,13889.228006174859,855.1474055188371,1864.0683108744186,32748.067947635893,0.0,5559.775422759306,38307.8433703952,5904.177956728153,6017.444769928386
2025-05-26,51081.302470501265,51081.302470501265,0.0,0.0,13430.24827540522,10990.974170283305,5968.282501200969,30.477916580323722,31355.96119227071,0.0,37759.22847158338,69115.1896638541,6017.444769928386,5892.474695256076
2025-05-27,53119.15784411452,53119.15784411452,0.0,0.0,19127.280141194427,15613.084313907848,473.54517745827184,688.1398942862113,32506.600694787125,0.0,3015.5626235506948,35522.16331833782,5892.474695256076,5759.155362433448
2025-05-28,52102.8890858228,52102.8890858228,0.0,0.0,15725.749624931726,12647.55478555342,3375.7372560544554,126.60740249895161,32052.51714720204,0.0,21860.544948990617,53913.06209619266,5759.155362433448,5859.491374257088
2025-05-29,52389.34862629858,52389.34862629858,0.0,0.0,16077.667340088115,12967.384580983093,4933.907570892372,102.84993808593765,31983.742037892673,0.0,32340.47132694112,64324.21336483379,5859.491374257088,5921.1868903551795
2025-05-30,26213.469694434174,26213.469694434174,0.0,0.0,17030.966861612822,13886.57378751316,946.2970601342397,17419.140413802084,10585.753809071664,0.0,5015.368581832826,15601.12239090449,5921.1868903551795,5819.530635236545
2025-05-31,26115.916403389056,26115.916403389056,0.0,0.0,16978.592792514435,13897.315356232131,1024.867115663456,15670.32453277021,10128.112793318931,0.0,3748.3210945839583,13876.43388790289,5819.530635236545,5658.802641574942
2025-06-01,53459.0014420876,53459.0014420876,0.0,0.0,9178.962602324513,8452.46786020981,18492.3196000271,0.0,35625.53510912853,0.0,110276.31965880642,145901.85476793494,5658.802641574942,4528.238027878328
2025-06-02,57341.028735333064,57341.028735333064,0.0,0.0,14859.599146807284,11913.962539705566,14245.415321768647,0.0,37738.171600197165,0.0,90483.1937603304,128221.36536052756,4528.238027878328,4664.141104776476
2025-06-03,60707.79979038707,60707.79979038707,0.0,0.0,15776.631094958559,12451.393013042081,10809.805124862733,0.0,39891.67057839985,0.0,70598.18216961547,110489.85274801533,4664.141104776476,5028.227964636862
2025-06-04,62031.25408737942,62031.25408737942,0.0,0.0,14891.290186874881,12082.587384950684,10422.709531211438,0.0,41043.45567468539,0.0,69476.24643524125,110519.70210992664,5028.227964636862,5005.292038434606
2025-06-05,62704.56597268629,62704.56597268629,0.0,0.0,15890.662828229422,12929.89190326492,11405.522968944879,0.0,41298.96327355271,0.0,74796.94740276958,116095.9106763223,5005.292038434606,4940.342024657841
2025-06-06,29149.253363799537,29149.253363799537,0.0,0.0,16150.65574138421,13002.377487245822,7020.439623672182,2166.4193333333337,13183.146914846047,0.0,36894.138257399354,50077.2851722454,4940.342024657841,5028.846094963831
2025-06-07,31502.764843091612,31502.764843091612,0.0,0.0,17958.31747912276,14174.49788794295,4137.838643075172,730.270728320307,14820.21169423086,0.0,21822.21334385013,36642.42503808099,5028.846094963831,5441.889728459923
2025-06-08,69577.52192225704,69577.52192225704,0.0,0.0,17144.302133447756,13976.817575160389,1818.6984569875335,3043.8125542905523,46537.19689440899,0.0,12113.817747334673,58651.01464174366,5441.889728459923,5341.964342829138
2025-06-09,68866.66338561603,68866.66338561603,0.0,0.0,18080.451645123103,14477.629083873935,5740.655345840751,71.78343687428367,46520.70331006107,0.0,39502.80954200206,86023.51285206314,5341.964342829138,5528.116285802227
2025-06-10,69754.90412959503,69754.90412959503,0.0,0.0,19082.704092223994,15583.538950544535,5394.735270547968,32.0300251302084,46630.70932091193,0.0,36014.4080496399,82645.11737055183,5528.116285802227,5387.506690421007
2025-06-11,69799.17384552666,69799.17384552666,0.0,0.0,17637.03592014084,14175.229088522412,9804.610410748046,57.53110798961541,46638.746804725924,0.0,65136.54149127505,111775.28829600097,5387.506690421007,5510.584475745082
2025-06-12,71651.0082692304,71651.0082692304,0.0,0.0,18021.435998968365,14490.885592609691,4598.515294528243,266.5817240666423,48379.45930477543,0.0,31130.96883155551,79510.42813633094,5510.584475745082,5628.8928830280665
2025-06-13,32680.66774480519,32680.66774480519,0.0,0.0,17618.827598768687,14183.949732941439,2163.1771580582895,3063.6533370362345,15590.951816296221,0.0,11950.042670585564,27540.994486881787,5628.8928830280665,5725.893574207176
2025-06-14,33419.20050861602,33419.20050861602,0.0,0.0,17541.233362191626,14329.721483172092,1303.0897793366014,5317.435658933088,16783.29508325088,0.0,7047.220449123611,23830.51553237449,5725.893574207176,5591.090841099536
2025-06-15,73334.9476553974,73334.9476553974,0.0,0.0,18204.483920911913,14457.69076442628,1421.2582670148454,382.43843259327275,50031.826475256195,0.0,9623.283478006919,59655.10995326311,5591.090841099536,5911.025520557726
2025-06-16,73748.22067864971,73748.22067864971,0.0,0.0,19385.243460982932,15582.418881362977,3222.68055996137,474.0238423244656,50459.87146992591,0.0,21508.594526904955,71968.46599683087,5911.025520557726,6043.945878372396
2025-06-17,73838.84121228423,73838.84121228423,0.0,0.0,17905.427866063033,14756.200232772124,4065.6793889410355,118.28175126769122,50307.20318130071,0.0,28299.304086277738,78606.50726757845,6043.945878372396,5763.052921415654
2025-06-18,75304.03661352178,75304.03661352178,0.0,0.0,20126.414571890306,16141.083458796904,509.065367218328,899.3799676467013,51360.25017448527,0.0,3395.8773724415546,54756.12754692682,5763.052921415654,5942.288859675927
2025-06-19,73992.47474901564,73992.47474901564,0.0,0.0,17933.038059069728,14451.99499728398,434.39893102906933,2686.3264182589774,50562.68854293829,0.0,2746.730567971746,53309.419110910036,5942.288859675927,6024.250893634259
2025-06-20,34120.57752132472,34120.57752132472,0.0,0.0,17291.088473443087,14131.3296889924,0.0,8560.237886874032,17035.420332102232,0.0,0.0,17035.420332102232,6024.250893634259,5884.753087519257
2025-06-21,34064.39359455389,34064.39359455389,0.0,0.0,17303.919795193833,13704.923283081542,170.6240791622271,11301.28076160383,16646.259431926857,0.0,507.3246940387846,17153.58412596564,5884.753087519257,6230.588366436441
2025-06-22,71420.17478154835,71420.17478154835,0.0,0.0,17063.17603673322,14020.276373913897,892.5770210802624,1812.5110398092927,48511.380733615944,0.0,6131.852519728944,54643.233253344886,6230.588366436441,6009.361939592013
2025-06-23,71049.9607524379,71049.9607524379,0.0,0.0,18392.67629020566,15056.387477818538,1449.033791807314,2101.419731858099,47872.42912603407,0.0,9842.081903683526,57714.5110297176,6009.361939592013,5833.451180978732
2025-06-24,71210.72564253178,71210.72564253178,0.0,0.0,15720.293072815526,12559.4997864936,8348.175610131297,129.3157163411463,49046.181987027936,0.0,57096.94575595163,106143.12774297957,5833.451180978732,6026.715183742042
2025-06-25,72482.6281650519,72482.6281650519,0.0,0.0,19216.511701045336,15639.646378324589,1840.0530694983643,308.3945451628528,48766.23912034265,0.0,12044.797645414572,60811.03676575722,6026.715183742042,5944.1908498777475
2025-06-26,71722.63424360777,71722.63424360777,0.0,0.0,20109.054230778187,16472.529551667307,378.37987314515277,917.1056043087044,47878.476137321166,0.0,2388.2619843781754,50266.73812169934,5944.1908498777475,5739.529044614438
2025-06-27,33186.2522615344,33186.2522615344,0.0,0.0,18429.05865326376,14651.301519990522,281.13405364686463,9917.98331524136,15843.152750528927,0.0,1149.457090792801,16992.60984132173,5739.529044614438,6046.457921451242
2025-06-28,32841.57014463371,32841.57014463371,0.0,0.0,18831.50452648077,15359.153031841477,317.09049702018785,7909.383030347943,15553.122057019124,0.0,1538.8191552293565,17091.94121224848,6046.457921451242,5929.086404348958
2025-06-29,70688.75881135275,70688.75881135275,0.0,0.0,17052.131374095527,13705.368947501749,2172.7748270690877,247.002678494723,47925.54057747797,0.0,14745.222123850497,62670.76270132847,5929.086404348958,6047.816921588544
2025-06-30,70304.53246750994,70304.53246750994,0.0,0.0,17807.44272678308,14907.942466144166,2658.4695969870304,185.8178205247209,46946.65500317855,0.0,18112.299473319952,65058.954476498504,6047.816921588544,5510.1348577553545
2025-07-01,72565.9496623285,72565.9496623285,0.0,0.0,15350.636922071264,13192.81850647408,8524.17779152033,65.76500491831621,53579.68434876013,0.0,69179.44927910743,122759.13362786756,5510.1348577553545,4667.020858203848
2025-07-02,77847.46776431137,77847.46776431137,0.0,0.0,18231.686406861532,14690.148869313049,1590.4680677400074,2991.6319278362357,58230.83138537211,0.0,12703.159286644115,70933.99067201623,4667.020858203848,4753.150991809172
2025-07-03,77314.80741716622,77314.80741716622,0.0,0.0,19440.14542037472,15508.769015664984,6633.127571625956,256.1396507490979,57746.65661410657,0.0,52196.77731723624,109943.43393134282,4753.150991809172,5017.316297185328
2025-07-04,34712.87398729048,34712.87398729048,0.0,0.0,17214.308663004616,14099.1629861021,7044.1286896120355,9760.989533333333,18867.747319154765,0.0,32676.672385270806,51544.41970442557,5017.316297185328,4844.457442664931
2025-07-05,40825.20617697285,40825.20617697285,0.0,0.0,18436.698383973904,14202.031805869125,2613.916324960051,10414.375957161457,22413.68105568259,0.0,14942.705769611908,37356.3868252945,4844.457442664931,5657.450648386864
2025-07-06,70560.16896929499,70560.16896929499,0.0,0.0,16073.664168647045,14390.568455509054,10999.619936964129,82.71164312112978,52955.81458577853,0.0,87842.66567452515,140798.48026030368,5657.450648386864,4134.227894048033
2025-07-07,75415.86924512991,75415.86924512991,0.0,0.0,21052.41807079952,16445.921581474562,2766.1749090492076,166.06489818750208,55389.41652166964,0.0,21484.103867018413,76873.52038868805,4134.227894048033,4808.157956129195
