date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,initial_soc_kwh,terminal_soc_kwh
2025-02-19,78648.31190449835,78790.41872905169,142.10682455334296,0.0,21990.554813206876,18067.62134502999,27.0,2015.1578775414707,52545.281090190474,207.00007216743833,144.4905,52896.77166235791,6579.343521520689,6295.708025595774
2025-02-20,81890.04625542309,82083.06196123772,193.0157058146258,0.0,21131.2809700883,16965.82848067843,10.652207960069404,6935.127946454585,55058.81228175361,316.0311019137534,59.76421275996939,55434.60759642734,6295.708025595774,6462.940364588106
2025-02-21,35826.37341153416,35954.761112280685,128.38770074652786,0.0,19144.966207420213,15298.734359637716,0.0,6548.267231164854,15047.01404061118,152.53475995763813,0.0,15199.54880056882,6462.940364588106,6694.816218335504
2025-02-22,35738.90496432436,35807.18964432436,68.2846800000014,0.0,17684.743117294398,14406.880294674476,0.0,4684.563938371111,15495.413973874533,89.16272091000184,0.0,15584.576694784535,6694.816218335504,6603.440252039929
2025-02-23,80447.87743782108,80799.22849257082,351.35105474974085,0.0,21258.730864651494,17627.773137666925,0.0,5636.417082252926,53665.310553532916,541.1021227649871,0.0,54206.4126762979,6603.440252039929,6149.883432818576
2025-02-24,77193.83251888567,77216.04812868575,22.215609800088373,0.0,21083.227582943677,16827.927383806684,5.286826684027801,4763.00113956613,51469.139501982274,42.95388154847087,27.013040942040053,51539.10642447278,6149.883432818576,6427.0911643493455
2025-02-25,79064.74167993457,79076.7525011626,12.010821228038594,0.0,19793.976535603342,16112.13366248698,31.664648333333503,9605.251043046243,51600.25417400307,19.062358613965667,162.34774607583415,51781.66427869287,6427.0911643493455,6339.299310295719
2025-02-26,72988.34239443319,75076.75720727249,2088.414812839298,0.0,22307.203632288718,17879.418575400476,12.559896588541733,1846.6840136394576,47520.47415887126,2241.3743969969437,63.05715011968784,49824.90570598789,6339.299310295719,6549.7619400217
2025-02-27,73619.07894942863,74243.49428229105,624.4153328624126,0.0,22623.752954728592,18512.323834169747,12.453090182291703,3187.934051914497,47013.02753670652,789.4809505912364,63.168497358906436,47865.67698465666,6549.7619400217,6341.890894644387
2025-02-28,34751.08326396502,34751.08326396502,0.0,0.0,18761.31565339715,14936.909872797134,0.0,7634.083933365002,14273.197405903707,0.0,0.0,14273.197405903707,6341.890894644387,6630.508457371677
2025-03-01,37800.69397962824,37800.69397962824,0.0,0.0,16622.053622433923,13732.030196210937,0.0,11251.90462007192,15273.077296448018,0.0,0.0,15273.077296448018,6630.508457371677,6332.545388438946
2025-03-02,81446.69103611556,83094.51859382556,1647.8275577099928,0.0,21405.64625403705,17639.072504080817,0.0,6969.637777202662,54493.03427707311,2246.359148608065,0.0,56739.39342568118,6332.545388438946,5998.657568093604
2025-03-03,83622.06720325103,84467.65481581613,845.587612565105,0.0,21845.082748819757,17705.708195811847,16.142569904295645,8327.276199379188,55581.13079323768,1218.8305210306733,79.72790579467767,56879.68922006303,5998.657568093604,5986.222935573784
2025-03-04,74593.99271936122,75752.51607921366,1158.5233598524294,0.0,21573.788255186464,17417.26276842448,0.0,2396.5326591183375,48800.58670690202,1349.2996242919771,0.0,50149.88633119399,5986.222935573784,6050.118178103295
2025-03-05,78585.70394984052,78616.77172602204,31.067776181510567,0.0,20991.88691036529,16869.680382596787,0.0,8364.093181586864,50548.36648863864,48.10476736755102,0.0,50596.47125600619,6050.118178103295,6198.7270834356195
2025-03-06,73081.91133847875,73663.85823616617,581.9468976874185,0.0,22163.607263917223,18002.413272675174,0.0,3562.010111590793,46540.832237505885,724.0963099834239,0.0,47264.92854748931,6198.7270834356195,6143.292206877608
2025-03-07,34308.71537091006,34308.71537091006,0.0,0.0,16849.494486618114,13406.12063863281,0.0,9943.055989591423,14288.707259517849,0.0,0.0,14288.707259517849,6143.292206877608,6412.147646353011
2025-03-08,32481.637166271612,32516.316983580164,34.6798173085522,0.0,17298.192654334114,13967.014333853129,0.0,10121.999146432514,13220.422544748182,34.03258961384366,0.0,13254.455134362026,6412.147646353011,6461.61621986135
2025-03-09,75364.06725179806,75402.04395347912,37.976701681075724,0.0,21077.58486779996,17284.338238198783,0.0,8275.272273877954,47333.574843406015,57.443791620590474,0.0,47391.01863502661,6461.61621986135,6226.622336216
2025-03-10,73034.82556788521,73875.86579115296,841.0402232677478,0.0,22306.0454577721,18266.552016948783,0.0,1794.3009003296477,47316.788925937144,908.6447557820262,0.0,48225.43368171917,6226.622336216,6005.8943404900165
2025-03-11,65309.85044626752,70378.74588512849,5068.895438860974,0.0,21701.286636519413,17256.360559635414,0.0,1994.9010082444986,41312.77575455172,4738.752859966696,0.0,46051.52861451842,6005.8943404900165,6363.318358207032
2025-03-12,74896.66485509377,74922.95135834898,26.286503255207776,0.0,20824.205257291018,17175.891843710935,0.0,8839.103261435563,47269.6073946066,52.05910537177624,0.0,47321.666499978375,6363.318358207032,6020.7788189790235
2025-03-13,75034.82820041601,75855.48465790269,820.6564574866832,0.0,20942.015905531654,16930.547852486634,51.0114148958354,4349.410003086845,48370.57236774618,992.6543314664765,310.24581362877643,49673.472512841436,6020.7788189790235,6056.873297861255
2025-03-14,31675.679937805944,32048.998570939624,373.3186331336802,0.0,16600.169955463603,12991.213408778254,0.0,12410.616040920944,12568.157266207452,378.4297474615621,0.0,12946.587013669014,6056.873297861255,6562.344692469327
2025-03-15,31390.418683413387,31868.538057119986,478.1193737065971,0.0,18011.340399296227,15032.64987578125,0.0,7965.722383605007,12822.857505354665,466.4139509925924,0.0,13289.271456347256,6562.344692469327,6069.606745412326
2025-03-16,71006.69543195676,72479.6326449579,1472.9372130011516,0.0,22904.061871247155,18085.827100530125,1.6400000000001,4311.990940907553,44701.60415490572,1393.061698566136,8.081100000000493,46102.746953471855,6069.606745412326,6587.898984501301
2025-03-17,66450.11621649507,66917.92556367388,467.8093471788196,0.0,20021.173351404053,16411.385182594706,0.0,5450.005961531207,40221.1881630281,618.8414569536943,0.0,40840.0296199818,6587.898984501301,6372.082575659723
2025-03-18,75872.52999345883,75872.52999345883,0.0,0.0,18546.094520532075,14989.562843216143,0.0,11190.039949476224,47930.74138210773,0.0,0.0,47930.74138210773,6372.082575659723,6408.497818342886
2025-03-19,62340.0345534107,66237.47156168702,3897.43700827632,0.0,21233.19640180078,17074.372956254338,0.0,2613.1776661405825,38620.63716577752,3378.082877348533,0.0,41998.72004312606,6408.497818342886,6546.849073014327
2025-03-20,70428.51210239266,70428.51210239266,0.0,0.0,21240.205924609207,17470.0115988151,0.0,4449.355959931897,44347.30693497401,0.0,0.0,44347.30693497401,6546.849073014327,6251.91040647917
2025-03-21,30756.85308559236,30783.411307844963,26.558222252604367,0.0,17744.893886745595,14314.403540614236,0.0,15319.456445046939,12137.77375655901,26.95139847146311,0.0,12164.725155030474,6251.91040647917,6317.422081645499
2025-03-22,32221.731404683374,32221.731404683374,0.0,0.0,17659.49808601519,13893.031343294268,0.0,12574.064928629115,13060.603174159376,0.0,0.0,13060.603174159376,6317.422081645499,6774.268866509985
2025-03-23,71608.15387314401,71632.74665389922,24.59278075520865,0.0,19832.90592233084,16523.277498932508,0.0,9553.398113834226,44034.110344988185,46.354932445492786,0.0,44080.46527743368,6774.268866509985,6264.686975571615
2025-03-24,68656.57253207396,69280.91198078055,624.3394487065966,0.0,20997.40437458054,16794.310246266494,0.0,7079.320769133179,42247.82218101106,797.5097367913019,0.0,43045.33191780237,6264.686975571615,6502.006194620227
2025-03-25,75209.25811230339,75209.25811230339,0.0,0.0,18148.73246116464,14963.185689687498,0.0,11073.586624159592,47107.85523329917,0.0,0.0,47107.85523329917,6502.006194620227,6210.103532237848
2025-03-26,65796.09788862118,66468.00066837812,671.9027797569427,0.0,20873.689427305064,16695.150459934895,0.0,6696.906834341294,40199.89459994384,782.8692387231164,0.0,40982.76383866695,6210.103532237848,6446.256839106964
2025-03-27,68902.28969390423,68902.28969390423,0.0,0.0,19085.699515534172,15665.81908074913,0.0,6765.4198591191935,42292.485583512826,0.0,0.0,42292.485583512826,6446.256839106964,6216.92075781091
2025-03-28,31377.539993056518,31377.539993056518,0.0,0.0,16013.603890608763,12718.811624765623,0.0,17260.86696054671,12364.062531622487,0.0,0.0,12364.062531622487,6216.92075781091,6497.151342952547
2025-03-29,30392.901066682844,30853.050785615134,460.149718932291,0.0,17100.414859016204,13755.294579231771,0.0,19800.72132249737,11816.027701259862,446.0054248895799,0.0,12262.033126149441,6497.151342952547,6603.864072476275
2025-03-30,67407.3418177761,67407.3418177761,0.0,0.0,20295.42710361474,16565.483290112847,0.0,8331.778304274218,39852.15230834488,0.0,0.0,39852.15230834488,6603.864072476275,6463.655921159723
2025-03-31,59444.75647858105,63498.121126887934,4053.364648306884,0.0,20322.148094232143,16322.292125587415,0.0,2546.875674909876,36302.14977894386,3038.6985302468597,0.0,39340.84830919072,6463.655921159723,6617.709066427085
2025-04-01,72676.33134372342,72957.71769967966,281.38635595625055,0.0,18189.640552628764,14997.707292598438,0.0,9556.932922982676,45268.00198851707,350.82088203997836,0.0,45618.822870557044,6617.709066427085,6324.266349794705
2025-04-02,69268.98175629736,69454.78865819039,185.8069018930184,0.0,19678.675242843678,15953.097238827995,3.0630837348959403,5296.938337909601,42384.51526768063,197.42069503588857,20.39401150693717,42602.32997422346,6324.266349794705,6309.41046965625
2025-04-03,70630.5303933157,70630.5303933157,0.0,0.0,19314.60731355988,15638.865491592882,0.0,11091.258304682036,43770.6628751628,0.0,0.0,43770.6628751628,6309.41046965625,6316.039838979171
2025-04-04,29921.816984376208,29978.89228639878,57.07530202256915,0.0,16366.71459338295,12973.932951157643,0.0,20155.308394173473,11602.400619564622,54.62924563534875,0.0,11657.029865199971,6316.039838979171,6630.601916182004
2025-04-05,27472.349294186195,27931.586896724042,459.2376025378504,0.0,16051.296852406495,13512.329746943664,89.75237018294071,13438.25717811082,10743.554932677684,439.37002925189677,364.8269039432605,11547.75186587284,6630.601916182004,6063.069364521556
2025-04-06,64151.61568795953,64821.282861677326,669.6671737177952,0.0,21042.479633717685,17003.49154076979,200.4051358968737,6572.623637959642,38192.555806373195,918.2468470242244,1083.556342330713,40194.35899572813,6063.069364521556,6108.532656234375
2025-04-07,59449.43395519965,61210.4086713502,1760.97471615055,0.0,19993.41654510277,15818.876377243922,0.0,3793.1492201580204,35364.75211578505,1865.0865951790006,0.0,37229.83871096405,6108.532656234375,6526.0782387780655
2025-04-08,68241.95221476481,68318.51236138373,76.56014661892334,0.0,19384.236971354057,15974.69040157986,0.0,10555.772174942878,41080.147682608964,117.56490372982778,0.0,41197.71258633879,6526.0782387780655,6222.23551124132
2025-04-09,66602.09570821855,68217.85088100247,1615.7551727839063,0.0,20786.96875534738,16624.989269399302,0.0,4921.560378387719,40244.25737467839,1439.2171125796458,0.0,41683.474487258034,6222.23551124132,6458.297091721401
2025-04-10,64628.249842016245,65592.938350101,964.6885080847558,0.0,20074.183045541093,16267.528462261285,0.0,7325.645866821192,39242.219200248655,597.0581175485801,0.0,39839.277317797234,6458.297091721401,6450.030207973622
2025-04-11,27740.890573105855,27897.67436552287,156.78379241701674,0.0,16324.022668672305,13278.492068500564,0.0,19535.493598684465,10865.767677423682,200.8140255441998,0.0,11066.581702967884,6450.030207973622,6387.770533666953
2025-04-12,29646.843870310113,29657.28649637782,10.442626067707181,0.0,15959.752902215148,12738.193146563279,0.0,17410.56619072595,11651.223481854386,12.028338836088517,0.0,11663.251820690475,6387.770533666953,6598.000205034721
2025-04-13,62012.3456663286,62137.696035114626,125.3503687860269,0.0,19614.152947647035,16021.443596284724,0.0,4268.628200418987,37275.9780096137,124.996887215018,0.0,37400.97489682872,6598.000205034721,6449.133862045138
2025-04-14,65386.34078144434,65386.34078144434,0.0,0.0,18351.444196354056,15049.634111367188,0.0,9556.498896457475,39387.55692438886,0.0,0.0,39387.55692438886,6449.133862045138,6243.617959466915
2025-04-15,57226.658421246306,58789.85369949769,1563.1952782513836,0.0,18809.184309175776,15080.379844299998,0.0,4921.620401288581,33847.215358501046,1674.59723128354,0.0,35521.81258978458,6243.617959466915,6415.906232947339
2025-04-16,63913.14064168064,64750.60471321593,837.4640715352806,0.0,18768.82415160649,15187.060009357636,0.0,5389.248620967072,38164.902733788025,1120.197722738248,0.0,39285.10045652628,6415.906232947339,6433.336847884696
2025-04-17,57390.478562707955,61048.54494756145,3658.0663848535037,0.0,21864.668973912678,17590.748612317708,0.0,3906.2822359664888,34625.94393461057,2566.064772188003,0.0,37192.00870679857,6433.336847884696,6566.2626884975425
2025-04-18,27889.557879067488,27889.557879067488,0.0,0.0,16725.36431296259,13384.196698176434,0.0,18194.273080948,10710.01498006623,0.0,0.0,10710.01498006623,6566.2626884975425,6747.760905523392
2025-04-19,27630.22904675481,28160.32925351696,530.1002067621507,0.0,16976.244286897396,14004.287566445313,0.0,18403.693283064873,10533.339945817082,460.86133984003806,0.0,10994.20128565712,6747.760905523392,6466.061245458474
2025-04-20,58391.44549527231,59143.70970313735,752.2642078650383,0.0,19818.716059989445,15867.726389483505,0.0,3234.97514929808,35051.39488817162,723.2898263261599,0.0,35774.68471449778,6466.061245458474,6672.0986000228595
2025-04-21,62175.634561459134,62175.634561459134,0.0,0.0,18134.27655574277,15074.395636072048,0.0,10598.843258455076,36511.216517822824,0.0,0.0,36511.216517822824,6672.0986000228595,6243.619015666858
2025-04-22,55973.93641095186,58806.359155513484,2832.4227445616284,0.0,19223.210522391702,15461.420102834203,0.0,2891.6394192893217,33477.68459194381,2377.727444337922,0.0,35855.412036281734,6243.619015666858,6365.152816003613
2025-04-23,54032.714389030676,56706.14954279524,2673.4351537645593,0.0,19162.301791776088,15289.344406436632,0.0,1433.2754407891152,32741.49496664106,2270.888728577446,0.0,35012.38369521851,6365.152816003613,6623.063977005836
2025-04-24,55783.165555750325,56432.350342877064,649.1847871267369,0.0,18775.420815905934,15486.675382152776,0.0,6053.498209123909,33195.1958980097,841.2765841471931,0.0,34036.47248215689,6623.063977005836,6313.5256200403155
2025-04-25,27500.438670331772,27500.438670331772,0.0,0.0,16713.131144555093,13351.276797272394,0.0,22138.22667304907,10583.381092221156,0.0,0.0,10583.381092221156,6313.5256200403155,6520.591653170575
2025-04-26,27305.283132562985,27353.269809265894,47.986676702908355,0.0,16483.288472097905,13464.603395757164,0.0,24264.39109959182,10721.236048724862,43.15938457837514,0.0,10764.395433303236,6520.591653170575,6394.880838328513
2025-04-27,55472.68159272853,56998.33006140222,1525.648468673698,0.0,19704.732022713204,15969.575893958334,0.0,4689.702749314027,32944.65764492531,1331.2870032108724,0.0,34275.94464813618,6394.880838328513,6385.16644326114
2025-04-28,67126.26828939836,68051.42843894586,925.1601495474973,0.0,19792.89977357875,15855.426221909374,0.0,7491.987570609816,40338.312562859835,936.4135704151333,0.0,41274.72613327497,6385.16644326114,6581.635992916042
2025-04-29,56811.90195470415,57492.14794261648,680.2459879123271,0.0,17607.876628550235,14346.242314107942,0.0,6797.299911507524,33448.94921252929,911.0439233563802,0.0,34359.99313588567,6581.635992916042,6488.455720713545
2025-04-30,54030.09837294209,54030.09837294209,0.0,0.0,18643.468229395137,15159.603818546617,0.0,2289.3795287602434,32179.198319214527,0.0,0.0,32179.198319214527,6488.455720713545,6423.572884339602
2025-05-01,55397.05699041152,55999.99662817602,602.9396377644971,0.0,19019.77721920353,16504.467082316492,1541.255286941578,4014.562978230563,33583.838796811135,882.9124417713371,9581.923912612112,44048.675151194584,6423.572884339602,5203.075623493345
2025-05-02,29945.19335993672,29945.19335993672,0.0,0.0,16265.611973945786,12764.120406391407,1031.499990546873,13184.881699595877,12237.499535423962,0.0,4777.262250075582,17014.761785499544,5203.075623493345,5659.770392942998
2025-05-03,28462.95363689498,28490.431839408007,27.478202513023575,0.0,15868.04418230806,12723.678039023438,1309.603104427081,17788.497150550465,11276.643551580693,37.26456433803692,5955.385838247196,17269.293954165925,5659.770392942998,5803.590113660879
2025-05-04,60420.43123273443,60470.33015829589,49.89892556145833,0.0,17361.287976141968,14297.50020298177,1454.4777336876746,7126.352785490034,36436.33149333678,98.15617647194466,8736.206986913736,45270.69465672246,5803.590113660879,5542.637955542245
2025-05-05,62828.764582068114,62828.764582068114,0.0,0.0,20001.026310377303,16140.42528564325,836.6127019210484,4728.769459255112,38623.962909192924,0.0,5161.7544735578485,43785.71738275077,5542.637955542245,5609.755761944877
2025-05-06,55786.55769115623,58182.35771496097,2395.800023804741,0.0,20819.330764951235,16849.443390647742,591.6013222119791,1933.9892962027945,34752.87133123647,2024.2576365355035,3617.3077422315737,40394.436710003545,5609.755761944877,5625.549683014611
2025-05-07,59504.41240935111,61208.96809492311,1704.5556855719994,0.0,19824.278340032357,15875.312422428813,549.6028010914061,2741.7590284109774,37196.35052980324,1443.234405082155,3564.3354260146266,42203.920360900025,5625.549683014611,5828.164164122829
2025-05-08,67210.89654403747,67529.37353516069,318.4769911232211,0.0,19255.843183491455,15363.335411286283,2.7751202979170557,7813.1284832534375,40858.023084096065,539.2631986265375,18.16038722956921,41415.44666995217,5828.164164122829,6088.050350058161
2025-05-09,29967.473305976302,30280.67840599566,313.20510001935463,0.0,17052.599035933694,13269.804876256945,0.0,17998.498396318908,12408.919881694084,367.5121548571983,0.0,12776.432036551281,6088.050350058161,6691.161842112991
2025-05-10,29263.776074641708,29734.456892028862,470.68081738715244,0.0,15633.589614581244,12690.476887754123,0.0,14670.298881868406,12592.768363497515,410.4214818113818,0.0,13003.189845308896,6691.161842112991,6660.862619953753
2025-05-11,64175.70687437521,64713.14991690125,537.4430425260433,0.0,18240.26603483693,15147.875824684375,47.264727424998455,6183.945350840365,39252.42700702908,778.705992971634,318.46475637353933,40349.59775637425,6660.862619953753,6246.128912768807
2025-05-12,56572.11119608939,58132.8927141002,1560.7815180108078,0.0,17418.57201089934,13739.456241333282,0.0,2522.581711200811,35284.33874820531,1840.6650823772736,0.0,37125.00383058259,6246.128912768807,6656.7812322079035
2025-05-13,66553.86073537159,67328.50180309049,774.6410677188913,0.0,17006.61903911543,13812.97851958767,0.0,11005.648516896063,40358.13435526038,983.8126470111976,0.0,41341.947002271576,6656.7812322079035,6614.984456758827
2025-05-14,64086.003194221215,64785.09385097892,699.090656757706,0.0,17666.363337878887,14332.301663723958,0.0,8436.883393490662,39500.48282035724,500.64511282393914,0.0,40001.12793318118,6614.984456758827,6589.931834489871
2025-05-15,63414.17242477032,64546.6477619434,1132.4753371730885,0.0,18638.346127710527,14177.087053927167,0.0,7320.330404826714,40601.17328635635,844.4263976169373,0.0,41445.59968397328,6589.931834489871,7612.124400621386
2025-05-16,29160.374594978945,29160.374594978945,0.0,0.0,17734.61783918183,14553.021884734593,0.0,23263.27210719838,12796.101827175404,0.0,0.0,12796.101827175404,7612.124400621386,7403.256139513262
2025-05-17,29475.11675106133,29522.650300836154,47.53354977482468,0.0,17189.505344045996,13956.736723600128,0.0,15841.082597056953,13108.956593550503,79.69213454693993,0.0,13188.648728097443,7403.256139513262,7366.325700710072
2025-05-18,67455.16012716644,67475.9071949963,20.74706782985959,0.0,16896.378351524287,13384.627207374131,0.0,10287.987950846142,41906.48896983565,36.13617923262989,0.0,41942.62514906828,7366.325700710072,7701.258208888457
2025-05-19,59952.01144435447,60482.68405877383,530.6726144193561,0.0,16865.22029200666,14136.223939197527,79.2365000000002,10317.707655964703,36619.10796661582,612.4564532379761,550.8294608333347,37782.39388068713,7701.258208888457,7173.040983697194
2025-05-20,60120.825228896065,61360.75055571073,1239.9253268146651,0.0,17189.07099803873,14102.032434817707,0.0,3746.3171758230437,37092.25433381771,1195.9021428202484,0.0,38288.15647663796,7173.040983697194,6974.279954356821
2025-05-21,56093.49479105083,58473.874704210386,2380.3799131595615,0.0,16301.72028152161,13159.383610416666,0.0,3968.9227497721145,35784.87656466604,2091.7222452362225,0.0,37876.598809902265,6974.279954356821,7024.290862818867
2025-05-22,58890.57490122776,58890.57490122776,0.0,0.0,17400.492923856742,13659.91684342882,0.0,4333.368004133176,36992.20878432125,0.0,0.0,36992.20878432125,7024.290862818867,7507.0491127023515
2025-05-23,28593.455996076562,29383.596240013194,790.1402439366317,0.0,17215.605899855753,13788.869422690796,0.0,19535.910879514904,12179.556938639895,712.7495032654457,0.0,12892.30644190534,7507.0491127023515,7680.128397360533
2025-05-24,29076.426608851216,29076.426608851216,0.0,0.0,17164.032700850745,13778.130351001213,0.0,21936.022875668354,13024.457405114463,0.0,0.0,13024.457405114463,7680.128397360533,7818.724104791523
2025-05-25,60114.275875380226,60391.88074419737,277.60486881714326,0.0,15611.152473224078,12973.186987322048,0.0,9208.905074962007,37305.70949665374,354.13056830904463,0.0,37659.84006496279,7818.724104791523,7454.109122557583
2025-05-26,57662.00914308138,60705.20624527311,3043.197102191729,0.0,17527.474980381194,14369.03288174913,0.0,2966.931196641048,36117.24579173461,2462.265089395366,0.0,38579.51088112998,7454.109122557583,7263.24451406829
2025-05-27,55184.60540063293,56329.49546802734,1144.8900673944063,0.0,18542.545486483996,15059.41622361545,0.0,3455.99890515879,34963.45052393519,776.6546027048686,0.0,35740.10512664006,7263.24451406829,7218.850758997828
2025-05-28,63690.49773214134,64172.05364432285,481.55591218150926,0.0,17554.008990547252,14080.361783920098,0.0,8424.582337695696,39274.551612843745,649.9143456129264,0.0,39924.465958456676,7218.850758997828,7372.612423912475
2025-05-29,61823.63402338788,63230.30510187092,1406.6710784830436,0.0,18288.87171483725,15046.088658281247,17.817433333333383,5895.215978648256,38160.4285789197,1142.0598884952851,119.80442173333367,39422.292889148324,7372.612423912475,7114.720680286844
2025-05-30,29150.308628948434,29300.642047114063,150.33341816562648,0.0,17366.466254355604,13494.185718890103,0.0,18832.128244981897,12904.079792749404,155.47232772529327,0.0,13059.552120474696,7114.720680286844,7751.000621551216
2025-05-31,30039.99356842075,30039.99356842075,0.0,0.0,16787.85245452412,14038.388929752602,0.0,18901.348493649228,12838.620159641105,0.0,0.0,12838.620159641105,7751.000621551216,7261.857908675588
2025-06-01,77220.55261306129,77796.26967046887,575.7170574075942,0.0,19730.303214646345,17902.723999610633,1294.0417171701392,6037.905872603307,53248.94765297374,667.5849207127527,8209.092299072574,62125.624872759065,7261.857908675588,5127.215246734375
2025-06-02,81771.11965608667,82031.36873461845,260.24907853177126,0.0,20807.95573237183,16738.031518671178,946.5500559133686,10267.187126831168,55268.39983952693,533.3247479486542,5540.37567599429,61342.100263469874,5127.215246734375,5256.562607345486
2025-06-03,77418.17442750913,77813.38333333466,395.20890582552386,0.0,19651.90243978492,15605.709835109372,599.7663545312494,6174.590249857028,51842.485474600806,814.0617321452089,3732.6885334528633,56389.23574019888,5256.562607345486,5603.597208585938
2025-06-04,87579.03695775993,87620.45194561999,41.41498786006832,0.0,17856.357335625053,14492.823373002517,477.3245951486976,15088.981761479497,60321.62804412443,86.07649270926508,3006.89365956063,63414.59819639433,5603.597208585938,5571.181729534577
2025-06-05,76459.13284800487,77722.18200779248,1263.0491597876016,0.0,21452.20802823726,17435.06583169092,676.304577319792,3232.02637189927,51353.97137465402,1956.1367015616981,4188.228602436696,57498.33667865242,5571.181729534577,5505.873586402633
2025-06-06,36616.53935976801,36617.328703354164,0.7893435861549847,0.0,16738.0760319827,13368.122274547653,717.2185401971351,3109.5980861162584,18332.549397435894,1.356052813834956,4085.9748569165454,22419.880307166273,5505.873586402633,5716.672821245225
2025-06-07,43766.06316882673,44131.774131840015,365.7109630132841,0.0,16028.038684376337,12400.002650629338,0.0,9377.224931426348,21237.098324655544,404.3602710223348,0.0,21641.45859567788,5716.672821245225,6364.126914262444
