date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-06-26,75705.24238200995,77390.90170453118,1685.6593225212214,0.0,18205.051623772342,15010.935762129862,0.0,6649.402009555361,51569.01864567697,1666.4138789744322,0.0,53235.432524651405
2025-06-27,39239.4852152246,39261.07468913129,21.58947390668567,0.0,16370.153438796022,12576.191389921438,0.0,15695.466773590042,19985.383853794843,36.351958849508435,0.0,20021.73581264435
2025-06-28,36964.85513546746,36964.85513546746,0.0,0.0,18297.571300288757,15066.64228220052,0.0,11957.000000712556,18900.911268328447,0.0,0.0,18900.911268328447
2025-06-29,74448.30444567144,78257.38949538258,3809.0850497111305,0.0,18349.042025547362,14884.85749990586,0.0,5525.436436407745,50987.12213101505,4891.185741313561,0.0,55878.30787232861
2025-06-30,79989.61347653817,80153.45180737932,163.83833084114622,0.0,18621.447710635282,15704.776797076735,10.067557317708292,7369.164467805144,54554.94441952498,276.0035907616609,72.21962241858044,54903.16763270522
2025-07-01,71820.68578231055,79794.81171489319,7974.125932582646,0.0,19144.620096512084,17310.807790307037,920.9710186035137,15.426393958333506,53327.77092056711,12560.000273173231,6876.123655305313,72763.89484904565
2025-07-02,76362.40298200665,77495.85375226711,1133.450770260461,0.0,20340.23000109524,15840.301755269094,125.84833820312474,217.00747797743065,58022.45781714036,1379.5587595829063,1067.4329137623286,60469.4494904856
2025-07-03,85959.48885154411,88098.08612776257,2138.5972762184465,0.0,20385.52390969421,16816.91905732591,2.336934648437591,4771.39927670937,65198.14012306106,2792.6657788646166,20.957629927188318,68011.76353185286
2025-07-04,37937.14242603147,38731.79992802743,794.6575019959619,0.0,17965.18882733737,14682.086920559204,3201.434597031985,9769.265151614585,21297.66001021012,1361.3216347255664,12981.898116765673,35640.879761701355
2025-07-05,44964.284889940405,45335.73938408182,371.45449414140614,0.0,18947.14198362424,14356.623501744229,0.0,11955.140935535137,25448.407103853384,720.8784067392905,0.0,26169.285510592676
2025-07-06,76949.67496053422,83956.5685025829,7006.893542048671,0.0,22939.399019379234,20108.31150172309,372.96038355763756,1704.4598184843942,59531.441871730465,7290.977467103975,3011.2674544495326,69833.68679328397
2025-07-07,83097.94374592866,83234.84901818403,136.90527225538176,0.0,22234.54637478486,17103.057642877604,153.2521309895834,4847.129650599699,61592.62464291264,200.2964897858103,1276.291581794011,63069.21271449246
2025-07-08,91745.35956750777,92292.49935770742,547.1397901996544,0.0,20124.16722468734,14761.483447439236,6.442362682291787,11364.870926474947,68788.08170534078,880.5608048317417,54.09651944320414,69722.73902961574
2025-07-09,91055.99295397842,91388.55090227269,332.5579482942695,0.0,18489.26873974699,14776.632029422744,0.0,13617.189175281786,67959.81978874281,584.0083142908354,0.0,68543.82810303364
2025-07-10,83117.62077422888,83429.61208007956,311.99130585069145,0.0,19608.8322100515,16268.705886445312,0.0,7235.862373140052,62811.77499634042,410.2231509208355,0.0,63221.998147261256
2025-07-11,45618.29073825209,45618.34809242745,0.05735417534924636,0.0,18636.23312225389,15865.513892590234,0.0,10328.851712763792,26769.30737076411,0.11485173613686583,0.0,26769.422222500245
2025-07-12,47464.68578001605,48688.32854062985,1223.6427606138018,0.0,18682.536576563725,14959.386074479164,0.0,13880.934705211957,27197.086522276666,1206.5368210545898,0.0,28403.623343331255
2025-07-13,87939.04066674122,87939.13211674121,0.09145000000000891,0.0,18681.450923878063,15024.940144339667,31.92011886284729,15046.821056065673,64555.173032432154,0.22854421916669174,270.498277512952,64825.89985416427
2025-07-14,85198.77442814954,85882.42700325092,683.6525751013894,0.0,18679.864156405125,14466.77700026358,0.0,9861.660630442717,62502.428011493226,1096.9258356487799,0.0,63599.353847142
2025-07-15,90082.57189439659,90152.71036830284,70.13847390625062,0.0,19081.86680047866,14775.497915980903,0.0,13097.290900471755,67135.4336007211,144.18484151571406,0.0,67279.61844223681
2025-07-16,85575.42361933808,85575.47442489363,0.0508055555555984,0.0,17196.642902006814,14294.114235429688,37.27794744791663,10575.660322431095,65223.141405383125,0.12561419583343927,313.37706522091116,65536.64408479987
2025-07-17,83552.26240421031,85035.77932495903,1483.5169207487238,0.0,19291.243311263068,15865.463096660851,0.14515378906253318,8889.728197479215,61993.2251996284,2019.4400914915384,1.2404842813284085,64013.905775401276
2025-07-18,49476.901648341525,49517.55274176987,40.651093428340516,0.0,16355.461946539457,13400.571539268534,0.0,15288.414234498945,28480.108589245963,73.48793184826276,0.0,28553.596521094227
2025-07-19,49935.70913555516,50014.483637004814,78.77450144965223,0.0,17337.40768318464,14659.768317886197,0.0,20154.02522170637,28762.14786459968,142.55261573593395,0.0,28904.700480335614
2025-07-20,90339.03232038951,90765.49303349716,426.46071310763966,0.0,19659.832496716714,14893.740863036675,0.0,13909.423183150451,65884.28823700482,726.5332287553543,0.0,66610.82146576018
2025-07-21,89653.48522708348,89797.75984710085,144.27462001736126,0.0,19412.242312713577,15770.846886987845,0.0,12166.615071375121,67200.61356402267,289.5858782147853,0.0,67490.19944223746
2025-07-22,85535.55281835803,87205.52306640516,1669.9702480471217,0.0,18694.634607040683,15386.767264826387,4.036791354166553,10106.547898878367,64036.34614456002,1422.0941951569034,34.43181185536361,65492.87215157229
2025-07-23,96677.85991979911,96738.71918112137,60.8592613222678,0.0,18023.65015080814,14638.718195147567,0.0,19137.240108794143,71707.71048540765,125.1506687278676,0.0,71832.8611541355
2025-07-24,95838.70397711195,95843.02105685,4.317079738065445,0.0,17879.31260463145,14080.037486176216,0.0,18427.273938394777,72118.09619462186,9.241117720247406,0.0,72127.3373123421
2025-07-25,45443.00613618646,45484.529216810806,41.523080624349404,0.0,16392.65199361899,13973.723214356725,0.0,16560.280870881877,26243.2810394828,74.51460288346665,0.0,26317.795642366265
2025-07-26,46706.853871631196,46930.36090673102,223.50703509982515,0.0,18149.585616965876,14913.016567556422,0.0,15224.7002906549,26639.444930123962,322.39332576848625,0.0,26961.838255892446
2025-07-27,87197.29753271959,88785.15665901202,1587.8591262924374,0.0,19959.762485027222,15385.346026747575,0.0,10525.550400732383,64223.571291247616,2117.1514010989995,0.0,66340.72269234661
2025-07-28,88949.25280126081,89419.97068984197,470.7178885811642,0.0,20594.883743071623,16934.811891098696,0.0,7805.021604535712,66559.07728631454,815.6131488615666,0.0,67374.69043517612
2025-07-29,86821.98850506199,89801.06179533771,2979.073290275717,0.0,20312.19267131639,16457.057325940015,46.627686848958206,9923.308186810302,64386.12933683478,3151.8986063765565,407.92231839811086,67945.95026160945
2025-07-30,78772.29942641241,85626.81222814541,6854.512801733001,0.0,19408.636048411186,15588.38809815104,0.0,7703.310227885265,59454.599724451844,7663.304662320114,0.0,67117.90438677196
2025-07-31,83034.29354128917,85076.77385644526,2042.480315156088,0.0,19758.129872795784,16592.023606015624,10.709851406249754,7226.381174404684,61078.10253443852,2421.098530770425,93.38454933679473,63592.58561454574
2025-08-01,43565.99638509388,43565.99638509388,0.0,0.0,17587.953648175953,14758.53930724392,0.0,19485.22237749518,24956.156424838297,0.0,0.0,24956.156424838297
2025-08-02,45805.77198967373,45818.77516463219,13.003174958462978,0.0,18177.277463273433,14682.590730890932,0.0,21397.063498916363,25418.22717738746,22.303695847503622,0.0,25440.530873234966
2025-08-03,71456.51032819589,71457.68326884498,1.1729406490895826,0.0,18727.736397919667,15601.72918470486,84.32244266927103,5576.518514966108,52476.68847635296,2.381010870619398,702.6692812411084,53181.73876846469
2025-08-04,75935.59736266894,77507.17221542502,1571.5748527560756,0.0,18394.23940554526,14164.260561536457,0.0,7861.538288082883,56711.76385261317,1104.717625153822,0.0,57816.48147776699
2025-08-05,74157.96652492147,76585.69282093244,2427.7262960109633,0.0,18967.94765016798,15647.11665110781,0.0,8112.552088538938,54812.9892001679,1760.8362353810326,0.0,56573.82543554893
2025-08-06,81015.05172136633,81015.05172136633,0.0,0.0,18617.809004762676,15025.754074605033,0.0,9308.597524542029,61532.45402530737,0.0,0.0,61532.45402530737
2025-08-07,82972.94239474948,83633.28902724515,660.3466324956592,0.0,17734.0174324725,14638.066597369789,15.150877864583435,17164.503820007016,58578.184773275956,1011.5618484929487,130.15051926963628,59719.89714103854
2025-08-08,42583.753687078686,42601.888171259765,18.13448418107646,0.0,17276.161932272906,13951.971219708117,0.0,23502.526208694973,23485.955573158837,28.84360285066547,0.0,23514.799176009503
2025-08-09,42293.357186554356,42293.357186554356,0.0,0.0,18769.319780601527,15236.945664787325,0.0,19839.05407074015,23558.900677747937,0.0,0.0,23558.900677747937
2025-08-10,76264.13068854756,76264.13068854756,0.0,0.0,18033.671029884797,14375.952801180554,48.73037930989585,7350.523789153215,56941.01600736683,0.0,413.30699342472667,57354.323000791555
2025-08-11,73594.13691676022,74597.52967447804,1003.3927577178156,0.0,19029.1102623311,15651.038301293402,12.385371744791769,6670.589751851795,53097.54724698991,1350.6642621066517,104.34675694987067,54552.55826604643
2025-08-12,81101.0633194679,81571.45481366928,470.39149420138745,0.0,18038.32679138727,14567.02258640755,17.428177291666657,10357.03513598123,58782.029874271895,722.2292555460295,143.12936099243478,59647.38849081036
2025-08-13,73117.02445425196,74808.13562681018,1691.1111725582095,0.0,18443.745758261364,14564.803368637153,11.499504375000015,4819.713291560969,53317.39460155564,1717.7958388355949,99.62595615281262,55134.816396544054
2025-08-14,74428.72250771653,76703.28992081832,2274.5674131018,0.0,19606.215774123586,16282.653493242187,42.11121598958334,7495.54787259318,55186.269647980414,1694.9711850917856,360.8719503053126,57242.11278337752
2025-08-15,42538.992655759066,42538.992655759066,0.0,0.0,16516.154777120842,13663.47232311923,0.0,22526.58331842412,23992.341952040737,0.0,0.0,23992.341952040737
2025-08-16,44755.1911897252,44755.1911897252,0.0,0.0,19631.834070067514,15714.813094836805,0.0,23908.889847827824,25232.083697844246,0.0,0.0,25232.083697844246
2025-08-17,78178.15496188638,78707.59910186903,529.4441399826369,0.0,19340.961618543064,15355.58823270113,121.33237696614572,11678.164476326567,55703.48807670314,858.485159219702,1005.6492259724794,57567.62246189533
2025-08-18,74462.54212839673,74462.54212839673,0.0,0.0,20340.87495788757,16487.922720351562,91.83658259114611,6307.3108567852005,55010.349854773645,0.0,775.5473444276261,55785.897199201274
